id,source,title,content,category
2882,netflix_titles.csv,Mili,"Mili Naudiyal, a nursing graduate is planning to move to Canada. She takes up a job at a food outlet for the time being but her sudden disappearance without a clue leaves her loved ones in a desperate search for her in this survival drama.
    
Genre: Drama, Thriller
Type: movie
Release Year: 2022
Director: Mathukutty Xavier
Actors: Janhvi Kapoor, Manoj Pahwa, Sunny Kaushal, Vikram Kochhar, Seema Pahwa Janhvi Kapoor Manoj Pahwa Sunny Kaushal Vikram Kochhar Seema Pahwa
IMDB Rating: 6.7
Available in 120 countries",Drama
2883,netflix_titles.csv,Hell Dogs,"Bent on revenge, a traumatized ex-police officer must infiltrate a yakuza organization by befriending one of the group's most unhinged members.
    
Genre: Action, Crime, Drama
Type: movie
Release Year: 2022
Director: Masato Harada
Actors: Junichi Okada, Kentaro Sakaguchi, Mayu Matsuoka, Kazuki Kitamura, Shinobu Ôtake Junichi Okada Kentaro Sakaguchi Mayu Matsuoka Kazuki Kitamura Shinobu Ôtake
IMDB Rating: 6.7
Available in 130 countries",Action
2884,netflix_titles.csv,Fair Play,"An unexpected promotion at a cutthroat hedge fund pushes a young couple's relationship to the brink, threatening to unravel not only their recent engagement but their lives.
    
Genre: Drama, Thriller
Type: movie
Release Year: 2023
Director: Chloe Domont
Actors: Phoebe Dynevor, Alden Ehrenreich, Eddie Marsan, Rich Sommer, Sebastian de Souza Phoebe Dynevor Alden Ehrenreich Eddie Marsan Rich Sommer Sebastian de Souza
IMDB Rating: 6.4
Available in 131 countries",Drama
2885,netflix_titles.csv,Maharaja,"A barber seeks vengeance after his home is burglarized, cryptically telling police his ""Lakshmi"" has been taken, leaving them uncertain if it's a person or object, jeer at his request until they learn what they're really looking for.
    
Genre: Action, Crime, Drama
Type: movie
Release Year: 2024
Director: Nithilan Saminathan
Actors: Vijay Sethupathi, Anurag Kashyap, Sachana Namidass, Natarajan Subramaniam, Abhirami Vijay Sethupathi Anurag Kashyap Sachana Namidass Natarajan Subramaniam Abhirami
IMDB Rating: 8.5
Available in 126 countries",Action
2886,netflix_titles.csv,Thangalaan,"During the British rule, Thangalaan, a fierce tribal leader, and his tribe assist Lord Clement, a British General, to trace gold in their village. While searching for the gold, the villagers earn the wrath of Aarathi, an apparent sorceress, who Thangalaan sets out to stop with all his might.
    
Genre: Action, Adventure, Drama
Type: movie
Release Year: 2024
Director: Pa. Ranjith Pa Ranjith
Actors: Vikram, Parvathy Thiruvothu, Malavika Mohanan, Daniel Caltagirone, Pasupathy Vikram Parvathy Thiruvothu Malavika Mohanan Daniel Caltagirone Pasupathy
IMDB Rating: 6.8
Available in 125 countries",Action
2887,netflix_titles.csv,Hot Frosty,"When a young widow's magic scarf brings a dashing snowman to life, can he help her rediscover romance, laughter and holiday cheer before he melts away?
    
Genre: Comedy, Fantasy, Romance
Type: movie
Release Year: 2024
Director: Jerry Ciccoritti
Actors: Lacey Chabert, Dustin Milligan, Craig Robinson, Joe Lo Truglio, Katy Mixon Lacey Chabert Dustin Milligan Craig Robinson Joe Lo Truglio Katy Mixon
IMDB Rating: 5.3
Available in 130 countries",Comedy
2888,netflix_titles.csv,Death to 2021,"This comedic retrospective mixes archival footage and scripted sketches as it revisits all the dread — and occasional delight — that 2021 had to offer.
    
Genre: Comedy
Type: movie
Release Year: 2021
Director: Josh Ruben
Actors: Hugh Grant, Joe Keery, William Jackson Harper, Lucy Liu, Tracey Ullman Hugh Grant Joe Keery William Jackson Harper Lucy Liu Tracey Ullman
IMDB Rating: 6.3
Available in 129 countries",Comedy
2889,netflix_titles.csv,No Limit,"Roxana Aubrey decides to drop her studies and escape her life in Paris for a free diving course in the south of France. She is quickly pulled into a life that reaches new depths brought by the weight of an ocean's descent.
    
Genre: Drama, Romance, Sport
Type: movie
Release Year: 2022
Director: David M. Rosenthal David M Rosenthal
Actors: Camille Rowe, Sofiane Zermani, César Domboy, Laurent Fernandez, Zacharie Chasseriaud Camille Rowe Sofiane Zermani César Domboy Laurent Fernandez Zacharie Chasseriaud
IMDB Rating: 5.8
Available in 130 countries",Drama
2890,netflix_titles.csv,Shabaash Mithu,"From child prodigy to trailblazing captain, Indian women's cricket icon Mithali Raj navigates highs and lows of professional career. A story of a young girl's determination and stance against discrimination, about her spirit, passion, courage, and her dreams.
    
Genre: Biography, Drama, Sport
Type: movie
Release Year: 2022
Director: Srijit Mukherji
Actors: Taapsee Pannu, Vijay Raaz, Mumtaz Sorcar, Inayat Verma, Brijendra Kala Taapsee Pannu Vijay Raaz Mumtaz Sorcar Inayat Verma Brijendra Kala
IMDB Rating: 5.6
Available in 126 countries",Biography
2891,netflix_titles.csv,Faithfully Yours,"Using each other as alibis, two friends sneak off to indulge in secret affairs — but their elaborate web of lies unravels when one of them goes missing.
    
Genre: Thriller
Type: movie
Release Year: 2022
Director: André van Duren
Actors: Bracha van Doesburgh, Elise Schaap, Gijs Naber, Matteo Simoni, Nasrdin Dchar Bracha van Doesburgh Elise Schaap Gijs Naber Matteo Simoni Nasrdin Dchar
IMDB Rating: 5.8
Available in 119 countries",Thriller
2892,netflix_titles.csv,A Ranjith Cinema,"The movie takes you on a roller coaster ride of events that happen in Ranjith`s life and how it affects the people around him, forcing him to resolve the matter before he looses control.
    
Genre: Thriller
Type: movie
Release Year: 2023
Director: Nishanth Sattu
Actors: Asif Ali, Namitha Pramod, Saiju Kurup, Anson Paul, Balachandra Menon Asif Ali Namitha Pramod Saiju Kurup Anson Paul Balachandra Menon
IMDB Rating: 5.0
Available in 125 countries",Thriller
2893,netflix_titles.csv,Kondal,"Manuel had to leave Munambam Harbour to work on St. Anthony's boat due to a serious problem in his hometown, Anchuthengu. Unexpected events on the boat changes the lives of Manuel and the people working there.
    
Genre: Action, Crime, Drama
Type: movie
Release Year: 2024
Director: Ajith Mampally
Actors: Antony Varghese, Gauthami Nair, Raj B Shetty, Shabeer Kallarakkal, Sarath Sabha Antony Varghese Gauthami Nair Raj B Shetty Shabeer Kallarakkal Sarath Sabha
IMDB Rating: 5.4
Available in 115 countries",Action
2894,netflix_titles.csv,Brother in Love 2,"On the eve of his wedding, a young man must deal with the trouble caused by an unexpected guest — his bride's former brother-in-law.
    
Genre: Comedy
Type: movie
Release Year: 2021
Director: Onur Bilgetay
Actors: Cem Gelinoğlu, Melis Babadağ, Hakan Yılmaz, Müfit Kayacan, Lale Başar Cem Gelinoğlu Melis Babadağ Hakan Yılmaz Müfit Kayacan Lale Başar
IMDB Rating: 6.5
Available in 117 countries",Comedy
2895,netflix_titles.csv,Hunting Season,"Eva, 45, has recently divorced and is now afraid of losing both her son and her best friend to her ex’s new young, successful and brilliant sweetheart Isabel. To win back her positions, Eva goes on a road trip with her friend Marleen and Isabel, which makes the women confront different men, comical mishaps, even more comical quarrels, real hunting and most importantly themselves, forcing them to realise in the Christmas bustle what is most precious in life.
    
Genre: Comedy
Type: movie
Release Year: 2021
Director: Ergo Kuld
Actors: Harriet Toompere, Mirtel Pohla, Grete Kuld, Jan Uuspõld, Priit Loog Harriet Toompere Mirtel Pohla Grete Kuld Jan Uuspõld Priit Loog
IMDB Rating: 4.9
Available in 15 countries",Comedy
2896,netflix_titles.csv,Bubble,"In an abandoned Tokyo overrun by bubbles and gravitational abnormalities, one gifted young man has a fateful meeting with a mysterious girl.
    
Genre: Action, Adventure, Animation
Type: movie
Release Year: 2022
Director: Tetsuro Araki
Actors: Jun Shison, Riria., Alice Hirose, Mamoru Miyano, Yuki Kaji Jun Shison Riria Alice Hirose Mamoru Miyano Yuki Kaji
IMDB Rating: 6.4
Available in 130 countries",Action
2897,netflix_titles.csv,Route 10,"Maryam and Nasser are set to travel from Riyadh to attend their father’s wedding in Abu Dhabi, until the flight is cancelled. Undaunted, they decide to make the journey by car instead. Their time together will mend a relationship that has frayed since their mother’s death as they share their feelings about their overbearing father––but, they underestimate the many hazards of the desert road, including an angry stranger whose terrifying pursuit has the brother and sister driving for their lives.
    
Genre: Action, Drama, Thriller
Type: movie
Release Year: 2022
Director: Omar Naim
Actors: Baraa Alem, Fatima AlBanawi, Abdulmohsen Alnemr, Rakan Anneghaimshi Baraa Alem Fatima AlBanawi Abdulmohsen Alnemr Rakan Anneghaimshi
IMDB Rating: 4.8
Available in 104 countries",Action
2898,netflix_titles.csv,The Imaginary,"Amanda and her imaginary friend Rudger go on thrilling make-believe adventures. But when Rudger finds himself alone, he faces a mysterious threat.
    
Genre: Adventure, Animation, Drama
Type: movie
Release Year: 2023
Director: Yoshiyuki Momose
Actors: Kokoro Terada, Rio Suzuki, Sakura Ando, Riisa Naka, Takayuki Yamada Kokoro Terada Rio Suzuki Sakura Ando Riisa Naka Takayuki Yamada
IMDB Rating: 6.7
Available in 130 countries",Adventure
2899,netflix_titles.csv,Off Track,"A mid-age hipster in Stockholm is a training freak and trains for the 90 km ski race Vasaloppet. His sister is the opposite, no job, drinks but has a daughter. Suddenly secrets reveals and promises are made.
    
Genre: Comedy, Drama, Romance
Type: movie
Release Year: 2022
Director: Mårten Klingberg
Actors: Katia Winter, Fredrik Hallgren, Ulf Stenberg, Rakel Wärmländer, Kelly Flogell Katia Winter Fredrik Hallgren Ulf Stenberg Rakel Wärmländer Kelly Flogell
IMDB Rating: 6.2
Available in 130 countries",Comedy
2900,netflix_titles.csv,137 Shots,"In this documentary, law enforcement faces scrutiny as Americans demand justice after police violence claims multiple Black lives in Cleveland.
    
Genre: Crime, Documentary
Type: movie
Release Year: 2021
Director: Michael Milano
Actors: Mansfield Frazier, Alonzo Mitchell, Mike DeWine, Timothy McGinty, Connie Schultz Mansfield Frazier Alonzo Mitchell Mike DeWine Timothy McGinty Connie Schultz
IMDB Rating: 6.5
Available in 130 countries",Crime
2901,netflix_titles.csv,Descendant,"History exists beyond what is written. The Africatown residents in Mobile, Alabama, have shared stories about their origins for generations. Their community was founded by enslaved ancestors who were transported in 1860 aboard the last known and illegal slave ship, Clotilda. Though the ship was intentionally destroyed upon arrival, its memory and legacy weren’t. Now, the long-awaited discovery of the Clotilda’s remains offers this community a tangible link to their ancestors and validation of a history so many tried to bury.
    
Genre: Documentary, History
Type: movie
Release Year: 2022
Director: Margaret Brown
Actors: Kamau Sadiki, Emmett Lewis, Vernetta Henson, Veda Tunstall, Joycelyn Davis Kamau Sadiki Emmett Lewis Vernetta Henson Veda Tunstall Joycelyn Davis
IMDB Rating: 7.1
Available in 130 countries",Documentary
2902,netflix_titles.csv,Downfall: The Case Against Boeing Downfall The Case Against Boeing,"Investigators reveal how Boeing’s alleged priority of profit over safety could have contributed to two catastrophic crashes within months of each other.
    
Genre: Documentary
Type: movie
Release Year: 2022
Director: Rory Kennedy
Actors: John Fantasia, Elaine Chao John Fantasia Elaine Chao
IMDB Rating: 7.4
Available in 130 countries",Documentary
2903,netflix_titles.csv,The Martha Mitchell Effect,"She was once as famous as Jackie O—and then she tried to take down a President. Martha Mitchell was the unlikeliest of whistleblowers: a Republican wife who was discredited by Nixon to keep her quiet. Until now.
    
Genre: Documentary, History, Short
Type: movie
Release Year: 2022
Director: Debra McClutchy
Actors: Martha Mitchell, Richard Nixon, Connie Chung, Dwight L. Chapin, Piper Dankworth Martha Mitchell Richard Nixon Connie Chung Dwight L Chapin Piper Dankworth
IMDB Rating: 6.6
Available in 130 countries",Documentary
2904,netflix_titles.csv,Double XL,"Rajshri wants to be a sports presenter on TV but is promptly told that she is 'too healthy' for it. Saira, a fashion designer also has hit rock bottom in her life after she is cheated on by her boyfriend. A chance encounter between the two leads them to London to discover themselves and challenge the norms of who's a 'normal woman'.
    
Genre: Comedy, Drama
Type: movie
Release Year: 2022
Director: Satramm Ramani
Actors: Huma Qureshi, Sonakshi Sinha, Zaheer Iqbal, Mahat Raghavendra, Shikhar Dhawan Huma Qureshi Sonakshi Sinha Zaheer Iqbal Mahat Raghavendra Shikhar Dhawan
IMDB Rating: 4.6
Available in 125 countries",Comedy
2905,netflix_titles.csv,"Monica, O My Darling Monica O My Darling","A slick robotics expert joins a murderous plot after a passionate affair takes a sudden turn, but nothing — not even death — is what it seems to be.
    
Genre: Comedy, Crime, Drama
Type: movie
Release Year: 2022
Director: Vasan Bala
Actors: Rajkummar Rao, Huma Qureshi, Radhika Apte, Sikandar Kher, Bagavathi Perumal Rajkummar Rao Huma Qureshi Radhika Apte Sikandar Kher Bagavathi Perumal
IMDB Rating: 7.4
Available in 131 countries",Comedy
2906,netflix_titles.csv,Cem Yilmaz: Diamond Elite Platinum Plus Cem Yilmaz Diamond Elite Platinum Plus,"In an irreverent but heartfelt stand-up show, Turkish comedian Cem Yılmaz shares stories about childhood, social media and Turks on holiday abroad.
    
Genre: Comedy
Type: movie
Release Year: 2021
Director: Cem Yılmaz
Actors: Cem Yılmaz
IMDB Rating: 6.6
Available in 130 countries",Comedy
2907,netflix_titles.csv,Suzume,"Suzume, 17, lost her mother as a little girl. On her way to school, she meets a mysterious young man. But her curiosity unleashes a calamity that endangers the entire population of Japan, and so Suzume embarks on a journey to set things right.
    
Genre: Action, Adventure, Animation
Type: movie
Release Year: 2022
Director: Makoto Shinkai
Actors: Nanoka Hara, Hokuto Matsumura, Eri Fukatsu, Shota Sometani, Sairi Ito Nanoka Hara Hokuto Matsumura Eri Fukatsu Shota Sometani Sairi Ito
IMDB Rating: 7.6
Available in 87 countries",Action
2908,netflix_titles.csv,Brazen,"Mystery writer Grace Miller has killer instincts when it comes to motive - and she'll need every bit of expertise to help solve her sister's murder.
    
Genre: Crime, Drama, Mystery
Type: movie
Release Year: 2022
Director: Monika Mitchell
Actors: Alyssa Milano, Sam Page, Malachi Weir, Emilie Ullerup, Matthew Finlan Alyssa Milano Sam Page Malachi Weir Emilie Ullerup Matthew Finlan
IMDB Rating: 4.2
Available in 131 countries",Crime
2909,netflix_titles.csv,Making the Witcher: Season 2 Making the Witcher Season 2,"Explore the secrets and lore of ""The Witcher"" Season 2 — from new monsters and locales to Geralt's redesigned armor — in this behind-the-scenes look.
    
Genre: Documentary
Type: movie
Release Year: 2021
Director: Nathan Wiley
Actors: Henry Cavill, Anya Chalotra, Freya Allan, Joey Batey, Kim Bodnia Henry Cavill Anya Chalotra Freya Allan Joey Batey Kim Bodnia
IMDB Rating: 6.7
Available in 130 countries",Documentary
